id,verb,domain,item,decision
75,Decide,Justice,Whether to grant parole to prisoners,No
75,Decide,Justice,Who police should stop and search,Yes
75,Decide,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
75,Decide,Justice,Which neighborhoods should have more police patrols,No
75,Decide,Healthcare,Who to allocate ventilators to,No
75,Decide,Healthcare,Which personalised treatments to recommend to patients,No
75,Decide,Business,Who to invite to a job interview,No
75,Decide,Business,The salary to offer prospective employees,No
75,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
75,Decide,Social media,Which social media accounts to ban for harmful behavior,Yes
75,Decide,Government,Who qualifies for government welfare programs,No
75,Decide,Education,Which grades to give students,Yes
75,Decide,Education,Which students should receive disciplinary action,No
75,Advise,Transport,Which pedestrian to hit in a car accident,Yes
75,Advise,Transport,Whether to prioritise the safety of passengers or pedestrians in a car accident,Yes
75,Advise,Justice,Whether to release convicted criminals from jail,Yes
75,Advise,Justice,The length of jail sentences for criminals,No
75,Advise,Justice,Who police should stop and search,Yes
75,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,Yes
75,Advise,Healthcare,Whether to perform a surgery,No
75,Advise,Healthcare,Who gets an organ transplant,No
75,Advise,Business,Whether to extend an employee’s contract,No
75,Advise,Disaster relief,Who should receive medical treatment after natural disasters,No
75,Advise,Disaster relief,Who to evacuate during natural disasters,No
75,Advise,Social media,Which online videos to remove as deep fakes,Yes
75,Advise,Social media,Whether social media users are mental health risks,Yes
75,Advise,Government,Which environmental policies to implement,No
75,Advise,Education,Which students should receive disciplinary action,No
76,Decide,Transport,Whether to override a human driver's commands for safety reasons,No
76,Decide,Justice,Whether to release convicted criminals from jail,No
76,Decide,Justice,The length of jail sentences for criminals,No
76,Decide,Justice,Who police should stop and search,No
76,Decide,Healthcare,Whether to perform a surgery,No
76,Decide,Business,Who to invite to a job interview,Yes
76,Decide,Business,The salary to offer prospective employees,No
76,Decide,Business,Who gets promoted within a company,No
76,Decide,Military,Whether to use lethal or non-lethal force in military operations,No
76,Decide,Disaster relief,Who gets priority access to shelters after natural disasters,No
76,Decide,Social media,Which online videos to remove as deep fakes,No
76,Decide,Social media,Whether social media users are mental health risks,No
76,Decide,Government,Who to target with political messaging,No
76,Decide,Government,Who qualifies for government welfare programs,No
76,Decide,Finance,Who qualifies for mortgage approval,No
76,Advise,Transport,Which areas should have more traffic enforcement,Yes
76,Advise,Justice,Whether to grant parole to prisoners,No
76,Advise,Justice,The length of jail sentences for criminals,No
76,Advise,Justice,Which personalized rehabilitation programs to offer to offenders,No
76,Advise,Healthcare,Who to allocate ventilators to,No
76,Advise,Healthcare,Which personalised treatments to recommend to patients,No
76,Advise,Healthcare,Who should receive mental health support,No
76,Advise,Business,Who gets promoted within a company,No
76,Advise,Military,Whether to authorise drone strikes,No
76,Advise,Disaster relief,Where to allocate resources after natural disasters,No
76,Advise,Disaster relief,Who to evacuate during natural disasters,No
76,Advise,Government,Who to target with political messaging,No
76,Advise,Government,Which refugees should be given asylum,No
76,Advise,Finance,Who qualifies for mortgage approval,No
76,Advise,Education,Which career paths to recommend to students,Yes
77,Decide,Transport,Which areas should have more traffic enforcement,Yes
77,Decide,Healthcare,Who should receive mental health support,No
77,Decide,Business,Who to hire for a job,Yes
77,Decide,Business,Who to invite to a job interview,Yes
77,Decide,Military,Whether to launch cyber counterattacks,No
77,Decide,Military,Whether to authorise drone strikes,No
77,Decide,Disaster relief,Who to evacuate during natural disasters,No
77,Decide,Social media,Which online content to remove as misinformation,Yes
77,Decide,Social media,Which news articles to present to users on social media,Yes
77,Decide,Government,How to allocate public healthcare funding,Yes
77,Decide,Finance,Whether to offer loans to small businesses,Yes
77,Decide,Finance,Whether to invest in particular stocks,No
77,Decide,Finance,Which premiums to set in insurance policies,Yes
77,Decide,Education,Which students require additional academic support,Yes
77,Decide,Education,Which career paths to recommend to students,Yes
77,Advise,Transport,Which pedestrian to hit in a car accident,No
77,Advise,Transport,Which vehicles get priority at traffic lights and intersections,Yes
77,Advise,Transport,How to allocate ridesharing vehicles to customers,Yes
77,Advise,Healthcare,Who should receive mental health support,No
77,Advise,Business,Who to hire for a job,Yes
77,Advise,Business,Who to invite to a job interview,Yes
77,Advise,Business,The salary to offer prospective employees,Yes
77,Advise,Military,Whether to authorise drone strikes,No
77,Advise,Disaster relief,Where to deploy rescue teams after natural disasters,No
77,Advise,Government,Which refugees should be given asylum,Yes
77,Advise,Government,Which environmental policies to implement,Yes
77,Advise,Finance,Which customers receive credit card limit increases,Yes
77,Advise,Education,Which students to admit to schools and universities,Yes
77,Advise,Education,Which students require additional academic support,Yes
77,Advise,Education,Which students should receive disciplinary action,Yes
78,Decide,Healthcare,Whether to perform a surgery,No
78,Decide,Healthcare,When to withdraw life support,No
78,Decide,Business,Who to hire for a job,Yes
78,Decide,Business,Who to invite to a job interview,Yes
78,Decide,Business,Who gets promoted within a company,No
78,Decide,Military,Whether to use lethal or non-lethal force in military operations,No
78,Decide,Military,Whether to authorise drone strikes,No
78,Decide,Military,How to allocate medical resources on the battlefield,No
78,Decide,Disaster relief,Who to evacuate during natural disasters,No
78,Decide,Disaster relief,How to allocate volunteers after natural disasters,No
78,Decide,Social media,Which online videos to remove as deep fakes,No
78,Decide,Government,Who qualifies for government welfare programs,Yes
78,Decide,Finance,Who qualifies for mortgage approval,Yes
78,Decide,Education,Which students require additional academic support,No
78,Decide,Education,Which students should receive disciplinary action,Yes
78,Advise,Transport,Which areas should have more traffic enforcement,Yes
78,Advise,Justice,Who police should stop and search,Yes
78,Advise,Justice,Which neighborhoods should have more police patrols,Yes
78,Advise,Business,Who to lay off during company downsizing,Yes
78,Advise,Military,Where to fire missiles in military operations,Yes
78,Advise,Military,Whether to authorise drone strikes,Yes
78,Advise,Military,How to allocate medical resources on the battlefield,Yes
78,Advise,Disaster relief,Who should receive medical treatment after natural disasters,Yes
78,Advise,Disaster relief,Who gets priority access to shelters after natural disasters,Yes
78,Advise,Social media,How to moderate online discussions on controversial topics,Yes
78,Advise,Finance,Whether to offer loans to individuals,Yes
78,Advise,Finance,Who qualifies for mortgage approval,Yes
78,Advise,Education,Which grades to give students,Yes
78,Advise,Education,Which students require additional academic support,Yes
78,Advise,Education,Which career paths to recommend to students,Yes
79,Decide,Transport,Which pedestrian to hit in a car accident,No
79,Decide,Transport,Which areas should have more traffic enforcement,Yes
79,Decide,Healthcare,Who gets an organ transplant,No
79,Decide,Healthcare,When to withdraw life support,No
79,Decide,Business,Who to hire for a job,Yes
79,Decide,Business,Who gets promoted within a company,Yes
79,Decide,Military,Where to fire missiles in military operations,No
79,Decide,Social media,Whether social media users are mental health risks,No
79,Decide,Government,Who qualifies for government welfare programs,No
79,Decide,Government,Which environmental policies to implement,No
79,Decide,Government,Who gets audited for tax fraud,No
79,Decide,Finance,Whether to offer loans to small businesses,No
79,Decide,Finance,Whether to invest in particular stocks,No
79,Decide,Finance,Who qualifies for mortgage approval,Yes
79,Decide,Education,Which students to admit to schools and universities,Yes
